InitialBalance,BaseBetAmount,MaxRounds,TargetBalance,Balance,Profit,TotalProfit,TotalLoss,RoundsPlayed,MaxWinStreak,MaxLoseStreak,TargetReached,OutOfMoney,ChangeColorAfterWin
256.0,1.0,200,356.0,356.0,100.0,369.0,269.0,194,5,6,true,false,false
256.0,1.0,200,356.0,356.0,100.0,372.0,272.0,201,6,6,true,false,false
256.0,1.0,200,356.0,356.0,100.0,357.0,257.0,199,6,6,true,false,false
256.0,1.0,200,356.0,356.0,100.0,232.0,132.0,170,11,4,true,false,false
256.0,1.0,200,356.0,0.0,-256.0,264.0,520.0,158,6,9,false,true,false
256.0,1.0,200,356.0,356.0,100.0,371.0,271.0,200,5,5,true,false,false
256.0,1.0,200,356.0,197.0,-59.0,452.0,511.0,201,5,8,false,false,false
256.0,1.0,200,356.0,0.0,-256.0,39.0,295.0,20,2,9,false,true,false
256.0,1.0,200,356.0,345.0,89.0,464.0,375.0,204,6,7,false,false,false
256.0,1.0,200,356.0,356.0,100.0,291.0,191.0,194,7,4,true,false,false
256.0,1.0,200,356.0,349.0,93.0,491.0,398.0,203,4,7,false,false,false
256.0,1.0,200,356.0,0.0,-256.0,526.0,782.0,182,5,9,false,true,false
256.0,1.0,200,356.0,0.0,-256.0,126.0,382.0,69,6,9,false,true,false
256.0,1.0,200,356.0,0.0,-256.0,5.0,261.0,13,1,9,false,true,false
256.0,1.0,200,356.0,343.0,87.0,575.0,488.0,201,5,7,false,false,false
256.0,1.0,200,356.0,0.0,-256.0,152.0,408.0,95,4,8,false,true,false
256.0,1.0,200,356.0,356.0,100.0,343.0,243.0,199,6,5,true,false,false
256.0,1.0,200,356.0,142.0,-114.0,556.0,670.0,202,6,8,false,false,false
256.0,1.0,200,356.0,353.0,97.0,305.0,208.0,201,6,5,false,false,false
256.0,1.0,200,356.0,0.0,-256.0,189.0,445.0,99,5,9,false,true,false
256.0,1.0,200,356.0,0.0,-256.0,219.0,475.0,120,6,9,false,true,false
256.0,1.0,200,356.0,0.0,-256.0,141.0,397.0,87,6,9,false,true,false
256.0,1.0,200,356.0,356.0,100.0,307.0,207.0,196,5,5,true,false,false
256.0,1.0,200,356.0,0.0,-256.0,239.0,495.0,155,8,9,false,true,false
256.0,1.0,200,356.0,0.0,-256.0,133.0,389.0,56,6,9,false,true,false
256.0,1.0,200,356.0,356.0,100.0,273.0,173.0,191,8,4,true,false,false
256.0,1.0,200,356.0,356.0,100.0,422.0,322.0,188,8,6,true,false,false
256.0,1.0,200,356.0,0.0,-256.0,209.0,465.0,141,7,9,false,true,false
256.0,1.0,200,356.0,356.0,100.0,405.0,305.0,188,5,7,true,false,false
256.0,1.0,200,356.0,356.0,100.0,273.0,173.0,190,6,5,true,false,false
256.0,1.0,200,356.0,356.0,100.0,321.0,221.0,201,4,5,true,false,false
256.0,1.0,200,356.0,0.0,-256.0,159.0,415.0,112,7,9,false,true,false
256.0,1.0,200,356.0,0.0,-256.0,438.0,694.0,203,5,8,false,true,false
256.0,1.0,200,356.0,356.0,100.0,452.0,352.0,194,7,7,true,false,false
256.0,1.0,200,356.0,350.0,94.0,426.0,332.0,202,6,6,false,false,false
256.0,1.0,200,356.0,0.0,-256.0,262.0,518.0,88,4,9,false,true,false
256.0,1.0,200,356.0,0.0,-256.0,284.0,540.0,101,5,9,false,true,false
256.0,1.0,200,356.0,167.0,-89.0,398.0,487.0,201,6,8,false,false,false
256.0,1.0,200,356.0,356.0,100.0,303.0,203.0,180,10,5,true,false,false
256.0,1.0,200,356.0,356.0,100.0,460.0,360.0,201,7,7,true,false,false
256.0,1.0,200,356.0,349.0,93.0,645.0,552.0,203,8,7,false,false,false
256.0,1.0,200,356.0,356.0,100.0,370.0,270.0,193,8,6,true,false,false
256.0,1.0,200,356.0,355.0,99.0,559.0,460.0,201,10,7,false,false,false
256.0,1.0,200,356.0,356.0,100.0,357.0,257.0,188,8,6,true,false,false
256.0,1.0,200,356.0,0.0,-256.0,114.0,370.0,99,5,8,false,true,false
256.0,1.0,200,356.0,0.0,-256.0,131.0,387.0,61,6,9,false,true,false
256.0,1.0,200,356.0,0.0,-256.0,199.0,455.0,111,10,8,false,true,false
256.0,1.0,200,356.0,356.0,100.0,335.0,235.0,190,7,5,true,false,false
256.0,1.0,200,356.0,356.0,100.0,371.0,271.0,186,7,6,true,false,false
256.0,1.0,200,356.0,356.0,100.0,270.0,170.0,182,9,4,true,false,false
256.0,1.0,200,356.0,352.0,96.0,611.0,515.0,201,6,7,false,false,false
256.0,1.0,200,356.0,343.0,87.0,474.0,387.0,202,3,6,false,false,false
256.0,1.0,200,356.0,12.0,-244.0,330.0,574.0,205,5,8,false,false,false
256.0,1.0,200,356.0,356.0,100.0,417.0,317.0,166,10,7,true,false,false
256.0,1.0,200,356.0,0.0,-256.0,90.0,346.0,62,5,9,false,true,false
256.0,1.0,200,356.0,356.0,100.0,448.0,348.0,201,7,6,true,false,false
256.0,1.0,200,356.0,0.0,-256.0,373.0,629.0,171,5,9,false,true,false
256.0,1.0,200,356.0,356.0,100.0,356.0,256.0,194,7,6,true,false,false
256.0,1.0,200,356.0,356.0,100.0,399.0,299.0,200,6,6,true,false,false
256.0,1.0,200,356.0,0.0,-256.0,362.0,618.0,161,4,9,false,true,false
256.0,1.0,200,356.0,356.0,100.0,397.0,297.0,201,6,6,true,false,false
256.0,1.0,200,356.0,0.0,-256.0,97.0,353.0,64,4,8,false,true,false
256.0,1.0,200,356.0,347.0,91.0,854.0,763.0,203,5,7,false,false,false
256.0,1.0,200,356.0,0.0,-256.0,86.0,342.0,63,8,9,false,true,false
256.0,1.0,200,356.0,164.0,-92.0,432.0,524.0,201,5,8,false,false,false
256.0,1.0,200,356.0,0.0,-256.0,239.0,495.0,127,7,9,false,true,false
256.0,1.0,200,356.0,0.0,-256.0,361.0,617.0,170,6,8,false,true,false
256.0,1.0,200,356.0,356.0,100.0,368.0,268.0,194,5,7,true,false,false
256.0,1.0,200,356.0,346.0,90.0,692.0,602.0,202,5,7,false,false,false
256.0,1.0,200,356.0,353.0,97.0,387.0,290.0,203,6,6,false,false,false
256.0,1.0,200,356.0,121.0,-135.0,382.0,517.0,201,6,8,false,false,false
256.0,1.0,200,356.0,159.0,-97.0,455.0,552.0,204,9,8,false,false,false
256.0,1.0,500,506.0,506.0,250.0,1055.0,805.0,493,8,7,true,false,true
256.0,1.0,500,506.0,0.0,-256.0,202.0,458.0,95,6,9,false,true,true
256.0,1.0,500,506.0,506.0,250.0,1015.0,765.0,471,6,7,true,false,true
256.0,1.0,500,506.0,372.0,116.0,1047.0,931.0,501,6,8,false,false,true
256.0,1.0,500,506.0,506.0,250.0,893.0,643.0,480,7,6,true,false,true
256.0,1.0,500,506.0,506.0,250.0,868.0,618.0,461,8,7,true,false,true
256.0,1.0,500,506.0,0.0,-256.0,984.0,1240.0,424,7,9,false,true,true
256.0,1.0,500,506.0,0.0,-256.0,744.0,1000.0,421,8,9,false,true,true
256.0,1.0,500,506.0,491.0,235.0,1285.0,1050.0,501,7,7,false,false,true
256.0,1.0,500,506.0,506.0,250.0,1031.0,781.0,488,8,6,true,false,true
256.0,1.0,500,506.0,491.0,235.0,1140.0,905.0,504,9,7,false,false,true
256.0,1.0,500,506.0,286.0,30.0,1085.0,1055.0,501,8,8,false,false,true
256.0,1.0,500,506.0,0.0,-256.0,394.0,650.0,168,6,9,false,true,true
256.0,1.0,500,506.0,366.0,110.0,1347.0,1237.0,501,12,8,false,false,true
256.0,1.0,500,506.0,387.0,131.0,959.0,828.0,502,7,8,false,false,true
256.0,1.0,500,506.0,0.0,-256.0,494.0,750.0,210,5,9,false,true,true
256.0,1.0,500,506.0,0.0,-256.0,842.0,1098.0,341,5,8,false,true,true
256.0,1.0,500,506.0,0.0,-256.0,82.0,338.0,57,3,9,false,true,true
256.0,1.0,500,506.0,506.0,250.0,1225.0,975.0,502,9,7,true,false,true
256.0,1.0,500,506.0,226.0,-30.0,979.0,1009.0,501,8,8,false,false,true
256.0,1.0,500,506.0,0.0,-256.0,1015.0,1271.0,413,9,9,false,true,true
256.0,1.0,500,506.0,492.0,236.0,1287.0,1051.0,501,7,7,false,false,true
256.0,1.0,500,506.0,0.0,-256.0,825.0,1081.0,441,8,9,false,true,true
256.0,1.0,500,506.0,0.0,-256.0,21.0,277.0,26,3,9,false,true,true
256.0,1.0,500,506.0,0.0,-256.0,317.0,573.0,204,7,9,false,true,true
256.0,1.0,500,506.0,0.0,-256.0,356.0,612.0,220,6,8,false,true,true
256.0,1.0,500,506.0,0.0,-256.0,611.0,867.0,370,6,9,false,true,true
256.0,1.0,500,506.0,0.0,-256.0,464.0,720.0,231,8,9,false,true,true
256.0,1.0,500,506.0,0.0,-256.0,118.0,374.0,71,6,9,false,true,true
256.0,1.0,500,506.0,379.0,123.0,1347.0,1224.0,501,6,8,false,false,true
256.0,1.0,500,506.0,506.0,250.0,1134.0,884.0,493,8,7,true,false,true
256.0,1.0,500,506.0,0.0,-256.0,9.0,265.0,17,2,9,false,true,true
256.0,1.0,500,506.0,496.0,240.0,1331.0,1091.0,507,9,7,false,false,true
256.0,1.0,500,506.0,0.0,-256.0,666.0,922.0,185,9,8,false,true,true
256.0,1.0,500,506.0,0.0,-256.0,479.0,735.0,247,8,9,false,true,true
256.0,1.0,500,506.0,0.0,-256.0,28.0,284.0,31,2,8,false,true,true
256.0,1.0,500,506.0,0.0,-256.0,367.0,623.0,148,8,9,false,true,true
256.0,1.0,500,506.0,503.0,247.0,1207.0,960.0,502,7,7,false,false,true
256.0,1.0,500,506.0,484.0,228.0,1318.0,1090.0,503,8,7,false,false,true
256.0,1.0,500,506.0,0.0,-256.0,271.0,527.0,125,4,9,false,true,true
256.0,1.0,500,506.0,315.0,59.0,1044.0,985.0,502,7,8,false,false,true
256.0,1.0,500,506.0,0.0,-256.0,89.0,345.0,60,4,9,false,true,true
256.0,1.0,500,506.0,472.0,216.0,1349.0,1133.0,504,6,8,false,false,true
256.0,1.0,500,506.0,506.0,250.0,884.0,634.0,464,8,7,true,false,true
256.0,1.0,500,506.0,0.0,-256.0,1173.0,1429.0,481,9,9,false,true,true
256.0,1.0,500,506.0,0.0,-256.0,882.0,1138.0,427,8,9,false,true,true
256.0,1.0,500,506.0,0.0,-256.0,391.0,647.0,117,6,9,false,true,true
256.0,1.0,500,506.0,0.0,-256.0,499.0,755.0,222,6,9,false,true,true
256.0,1.0,500,506.0,506.0,250.0,1118.0,868.0,492,9,7,true,false,true
256.0,1.0,500,506.0,482.0,226.0,1307.0,1081.0,501,7,7,false,false,true
256.0,1.0,500,506.0,0.0,-256.0,0.0,256.0,8,0,9,false,true,true
256.0,1.0,500,506.0,0.0,-256.0,212.0,468.0,107,8,9,false,true,true
256.0,1.0,500,506.0,473.0,217.0,1095.0,878.0,503,10,8,false,false,true
256.0,1.0,500,506.0,420.0,164.0,1220.0,1056.0,505,11,8,false,false,true
256.0,1.0,500,506.0,506.0,250.0,962.0,712.0,480,11,7,true,false,true
256.0,1.0,500,506.0,0.0,-256.0,275.0,531.0,138,6,9,false,true,true
256.0,1.0,500,506.0,0.0,-256.0,563.0,819.0,291,7,8,false,true,true
256.0,1.0,500,506.0,234.0,-22.0,1535.0,1557.0,501,6,8,false,false,true
256.0,1.0,500,506.0,447.0,191.0,1250.0,1059.0,502,9,8,false,false,true
256.0,1.0,500,506.0,0.0,-256.0,298.0,554.0,189,6,8,false,true,true
256.0,1.0,500,506.0,0.0,-256.0,458.0,714.0,204,5,9,false,true,true
256.0,1.0,500,506.0,0.0,-256.0,578.0,834.0,297,8,8,false,true,true
256.0,1.0,500,506.0,0.0,-256.0,541.0,797.0,270,7,9,false,true,true
256.0,1.0,500,506.0,0.0,-256.0,397.0,653.0,125,8,9,false,true,true
256.0,1.0,500,506.0,0.0,-256.0,118.0,374.0,78,5,8,false,true,true
256.0,1.0,500,506.0,0.0,-256.0,63.0,319.0,64,6,8,false,true,true
256.0,1.0,500,506.0,0.0,-256.0,711.0,967.0,392,8,9,false,true,true
256.0,1.0,500,506.0,506.0,250.0,982.0,732.0,499,10,6,true,false,true
256.0,1.0,500,506.0,0.0,-256.0,875.0,1131.0,491,6,9,false,true,true
256.0,1.0,500,506.0,0.0,-256.0,747.0,1003.0,332,6,8,false,true,true
256.0,1.0,500,506.0,0.0,-256.0,853.0,1109.0,382,8,9,false,true,true
256.0,1.0,500,506.0,0.0,-256.0,26.0,282.0,29,6,9,false,true,true
256.0,1.0,500,506.0,254.0,-2.0,1018.0,1020.0,506,9,8,false,false,true
256.0,1.0,500,506.0,0.0,-256.0,501.0,757.0,285,9,9,false,true,true
256.0,1.0,500,506.0,495.0,239.0,1120.0,881.0,502,5,7,false,false,true
256.0,1.0,500,506.0,506.0,250.0,877.0,627.0,496,7,5,true,false,true
256.0,1.0,500,506.0,0.0,-256.0,657.0,913.0,328,7,8,false,true,true
256.0,1.0,500,506.0,498.0,242.0,1045.0,803.0,501,6,7,false,false,true
256.0,1.0,500,506.0,0.0,-256.0,732.0,988.0,303,7,9,false,true,true
256.0,1.0,500,506.0,0.0,-256.0,778.0,1034.0,433,6,9,false,true,true
256.0,1.0,500,506.0,0.0,-256.0,2.0,258.0,10,1,9,false,true,true
256.0,1.0,500,506.0,0.0,-256.0,223.0,479.0,80,5,9,false,true,true
256.0,1.0,500,506.0,0.0,-256.0,205.0,461.0,125,4,9,false,true,true
256.0,1.0,500,506.0,0.0,-256.0,420.0,676.0,201,7,9,false,true,true
256.0,1.0,500,506.0,0.0,-256.0,176.0,432.0,69,3,9,false,true,true
256.0,1.0,500,506.0,0.0,-256.0,610.0,866.0,199,5,9,false,true,true
256.0,1.0,500,506.0,494.0,238.0,982.0,744.0,501,7,6,false,false,true
256.0,1.0,500,506.0,506.0,250.0,1169.0,919.0,486,10,7,true,false,true
256.0,1.0,500,506.0,0.0,-256.0,38.0,294.0,36,6,9,false,true,true
256.0,1.0,500,506.0,498.0,242.0,1283.0,1041.0,501,7,7,false,false,true
256.0,1.0,500,506.0,0.0,-256.0,18.0,274.0,24,3,9,false,true,true
256.0,1.0,500,506.0,503.0,247.0,978.0,731.0,501,8,7,false,false,true
256.0,1.0,500,506.0,506.0,250.0,740.0,490.0,479,7,6,true,false,true
256.0,1.0,500,506.0,222.0,-34.0,1188.0,1222.0,505,8,8,false,false,true
256.0,1.0,500,506.0,0.0,-256.0,249.0,505.0,107,4,9,false,true,true
256.0,1.0,500,506.0,0.0,-256.0,236.0,492.0,155,7,9,false,true,true
256.0,1.0,500,506.0,0.0,-256.0,154.0,410.0,91,5,9,false,true,true
256.0,1.0,500,506.0,0.0,-256.0,421.0,677.0,253,8,8,false,true,true
256.0,1.0,500,506.0,0.0,-256.0,366.0,622.0,132,5,9,false,true,true
256.0,1.0,500,506.0,506.0,250.0,1094.0,844.0,483,8,7,true,false,true
256.0,1.0,500,506.0,0.0,-256.0,1047.0,1303.0,436,7,9,false,true,false
256.0,1.0,500,506.0,497.0,241.0,1158.0,917.0,506,6,7,false,false,false
256.0,1.0,500,506.0,500.0,244.0,1147.0,903.0,502,9,6,false,false,false
256.0,1.0,500,506.0,0.0,-256.0,703.0,959.0,350,6,8,false,true,false
256.0,1.0,500,506.0,239.0,-17.0,1027.0,1044.0,501,5,8,false,false,false
256.0,1.0,500,506.0,0.0,-256.0,418.0,674.0,154,5,9,false,true,false
256.0,1.0,500,506.0,491.0,235.0,1067.0,832.0,503,8,7,false,false,false
256.0,1.0,500,506.0,498.0,242.0,1105.0,863.0,504,6,7,false,false,false
256.0,1.0,500,506.0,453.0,197.0,1105.0,908.0,501,6,8,false,false,false
256.0,1.0,500,506.0,0.0,-256.0,279.0,535.0,174,5,9,false,true,false
256.0,1.0,500,506.0,506.0,250.0,806.0,556.0,474,9,6,true,false,false
256.0,1.0,500,506.0,0.0,-256.0,687.0,943.0,335,7,9,false,true,false
256.0,1.0,500,506.0,399.0,143.0,1320.0,1177.0,502,6,8,false,false,false
256.0,1.0,500,506.0,0.0,-256.0,688.0,944.0,403,8,9,false,true,false
256.0,1.0,500,506.0,0.0,-256.0,364.0,620.0,200,10,9,false,true,false
256.0,1.0,500,506.0,0.0,-256.0,555.0,811.0,172,6,8,false,true,false
256.0,1.0,500,506.0,0.0,-256.0,73.0,329.0,58,4,8,false,true,false
256.0,1.0,500,506.0,506.0,250.0,1205.0,955.0,494,8,7,true,false,false
256.0,1.0,500,506.0,0.0,-256.0,745.0,1001.0,413,6,9,false,true,false
256.0,1.0,500,506.0,496.0,240.0,1130.0,890.0,501,7,7,false,false,false
256.0,1.0,500,506.0,0.0,-256.0,54.0,310.0,49,7,8,false,true,false
256.0,1.0,500,506.0,493.0,237.0,1144.0,907.0,503,7,7,false,false,false
256.0,1.0,500,506.0,500.0,244.0,1100.0,856.0,503,7,7,false,false,false
256.0,1.0,500,506.0,119.0,-137.0,1118.0,1255.0,501,9,8,false,false,false
256.0,1.0,500,506.0,376.0,120.0,1326.0,1206.0,502,8,8,false,false,false
256.0,1.0,500,506.0,0.0,-256.0,78.0,334.0,59,4,8,false,true,false
256.0,1.0,500,506.0,0.0,-256.0,19.0,275.0,25,5,9,false,true,false
256.0,1.0,500,506.0,502.0,246.0,1038.0,792.0,504,6,7,false,false,false
256.0,1.0,500,506.0,473.0,217.0,1272.0,1055.0,502,8,7,false,false,false
256.0,1.0,500,506.0,404.0,148.0,1239.0,1091.0,502,11,8,false,false,false
256.0,1.0,500,506.0,505.0,249.0,1258.0,1009.0,501,11,7,false,false,false
256.0,1.0,500,506.0,0.0,-256.0,491.0,747.0,201,7,9,false,true,false
256.0,1.0,500,506.0,0.0,-256.0,314.0,570.0,158,10,9,false,true,false
256.0,1.0,500,506.0,0.0,-256.0,941.0,1197.0,423,12,9,false,true,false
256.0,1.0,500,506.0,0.0,-256.0,583.0,839.0,318,5,9,false,true,false
256.0,1.0,500,506.0,0.0,-256.0,926.0,1182.0,402,8,8,false,true,false
256.0,1.0,500,506.0,0.0,-256.0,677.0,933.0,238,5,9,false,true,false
256.0,1.0,500,506.0,0.0,-256.0,331.0,587.0,217,5,9,false,true,false
256.0,1.0,500,506.0,0.0,-256.0,312.0,568.0,129,4,9,false,true,false
256.0,1.0,500,506.0,500.0,244.0,974.0,730.0,501,8,6,false,false,false
256.0,1.0,500,506.0,506.0,250.0,1013.0,763.0,502,7,7,true,false,false
256.0,1.0,500,506.0,494.0,238.0,1059.0,821.0,504,7,6,false,false,false
256.0,1.0,500,506.0,0.0,-256.0,170.0,426.0,85,4,9,false,true,false
256.0,1.0,500,506.0,506.0,250.0,843.0,593.0,471,12,7,true,false,false
256.0,1.0,500,506.0,0.0,-256.0,346.0,602.0,171,7,8,false,true,false
256.0,1.0,500,506.0,0.0,-256.0,738.0,994.0,421,7,9,false,true,false
256.0,1.0,500,506.0,506.0,250.0,1136.0,886.0,498,7,7,true,false,false
256.0,1.0,500,506.0,493.0,237.0,1100.0,863.0,502,9,7,false,false,false
256.0,1.0,500,506.0,506.0,250.0,953.0,703.0,484,9,7,true,false,false
256.0,1.0,500,506.0,489.0,233.0,1336.0,1103.0,501,7,8,false,false,false
256.0,1.0,500,506.0,492.0,236.0,1246.0,1010.0,505,8,7,false,false,false
256.0,1.0,500,506.0,0.0,-256.0,154.0,410.0,108,9,8,false,true,false
256.0,1.0,500,506.0,0.0,-256.0,689.0,945.0,229,5,9,false,true,false
256.0,1.0,500,506.0,421.0,165.0,1383.0,1218.0,503,7,8,false,false,false
256.0,1.0,500,506.0,0.0,-256.0,108.0,364.0,90,8,9,false,true,false
256.0,1.0,500,506.0,0.0,-256.0,710.0,966.0,283,6,9,false,true,false
256.0,1.0,500,506.0,506.0,250.0,949.0,699.0,493,9,6,true,false,false
256.0,1.0,500,506.0,506.0,250.0,966.0,716.0,480,8,6,true,false,false
256.0,1.0,500,506.0,389.0,133.0,1123.0,990.0,501,10,8,false,false,false
256.0,1.0,500,506.0,371.0,115.0,1254.0,1139.0,504,7,8,false,false,false
256.0,1.0,500,506.0,0.0,-256.0,318.0,574.0,170,7,9,false,true,false
256.0,1.0,500,506.0,498.0,242.0,1193.0,951.0,507,9,7,false,false,false
256.0,1.0,500,506.0,402.0,146.0,1212.0,1066.0,501,9,8,false,false,false
256.0,1.0,500,506.0,425.0,169.0,1195.0,1026.0,503,11,8,false,false,false
256.0,1.0,500,506.0,0.0,-256.0,59.0,315.0,47,7,9,false,true,false
256.0,1.0,500,506.0,0.0,-256.0,98.0,354.0,72,4,8,false,true,false
256.0,1.0,500,506.0,325.0,69.0,1193.0,1124.0,502,10,8,false,false,false
256.0,1.0,500,506.0,0.0,-256.0,396.0,652.0,120,4,9,false,true,false
256.0,1.0,500,506.0,0.0,-256.0,283.0,539.0,173,6,9,false,true,false
256.0,1.0,500,506.0,0.0,-256.0,235.0,491.0,79,5,8,false,true,false
256.0,1.0,500,506.0,506.0,250.0,962.0,712.0,487,9,7,true,false,false
256.0,1.0,500,506.0,0.0,-256.0,459.0,715.0,305,6,9,false,true,false
256.0,1.0,500,506.0,309.0,53.0,1307.0,1254.0,503,6,8,false,false,false
256.0,1.0,500,506.0,0.0,-256.0,876.0,1132.0,453,7,9,false,true,false
256.0,1.0,500,506.0,506.0,250.0,876.0,626.0,466,8,7,true,false,false
256.0,1.0,500,506.0,0.0,-256.0,331.0,587.0,87,5,9,false,true,false
256.0,1.0,500,506.0,0.0,-256.0,57.0,313.0,33,3,9,false,true,false
256.0,1.0,500,506.0,471.0,215.0,1061.0,846.0,502,10,8,false,false,false
256.0,1.0,500,506.0,506.0,250.0,1051.0,801.0,496,7,7,true,false,false
256.0,1.0,500,506.0,501.0,245.0,1147.0,902.0,503,8,7,false,false,false
256.0,1.0,500,506.0,0.0,-256.0,547.0,803.0,184,6,9,false,true,false
256.0,1.0,500,506.0,0.0,-256.0,74.0,330.0,63,4,9,false,true,false
256.0,1.0,500,506.0,505.0,249.0,1004.0,755.0,502,7,6,false,false,false
256.0,1.0,500,506.0,0.0,-256.0,503.0,759.0,228,7,9,false,true,false
256.0,1.0,500,506.0,0.0,-256.0,279.0,535.0,156,10,9,false,true,false
256.0,1.0,500,506.0,0.0,-256.0,927.0,1183.0,295,9,9,false,true,false
256.0,1.0,500,506.0,344.0,88.0,965.0,877.0,501,12,8,false,false,false
256.0,1.0,500,506.0,0.0,-256.0,558.0,814.0,266,9,9,false,true,false
256.0,1.0,500,506.0,492.0,236.0,1153.0,917.0,501,10,7,false,false,false
256.0,1.0,500,506.0,307.0,51.0,1250.0,1199.0,501,8,8,false,false,false
256.0,1.0,500,506.0,506.0,250.0,774.0,524.0,478,8,6,true,false,false
256.0,1.0,500,506.0,417.0,161.0,1420.0,1259.0,503,7,8,false,false,false
256.0,1.0,500,506.0,506.0,250.0,706.0,456.0,448,9,6,true,false,false
256.0,1.0,500,506.0,0.0,-256.0,46.0,302.0,42,8,9,false,true,false
256.0,1.0,500,506.0,0.0,-256.0,98.0,354.0,84,4,8,false,true,false
256.0,1.0,500,506.0,0.0,-256.0,519.0,775.0,331,7,9,false,true,false
256.0,1.0,500,506.0,0.0,-256.0,625.0,881.0,252,9,8,false,true,false
256.0,1.0,500,506.0,0.0,-256.0,787.0,1043.0,312,8,8,false,true,false
256.0,1.0,500,506.0,506.0,250.0,896.0,646.0,485,10,6,true,false,false
256.0,1.0,500,506.0,506.0,250.0,1040.0,790.0,494,8,7,true,false,false
512.0,2.0,100,612.0,612.0,100.0,264.0,164.0,87,5,5,true,false,true
512.0,2.0,100,612.0,188.0,-324.0,410.0,734.0,101,6,8,false,false,true
512.0,2.0,100,612.0,0.0,-512.0,18.0,530.0,16,2,9,false,true,true
512.0,2.0,100,612.0,600.0,88.0,558.0,470.0,101,4,6,false,false,true
512.0,2.0,100,612.0,612.0,100.0,522.0,422.0,101,4,7,true,false,true
512.0,2.0,100,612.0,600.0,88.0,674.0,586.0,102,3,7,false,false,true
512.0,2.0,100,612.0,608.0,96.0,396.0,300.0,103,5,5,false,false,true
512.0,2.0,100,612.0,612.0,100.0,250.0,150.0,89,6,4,true,false,true
512.0,2.0,100,612.0,0.0,-512.0,260.0,772.0,80,6,9,false,true,true
512.0,2.0,100,612.0,602.0,90.0,550.0,460.0,101,7,7,false,false,true
512.0,2.0,100,612.0,606.0,94.0,352.0,258.0,103,4,5,false,false,true
512.0,2.0,100,612.0,612.0,100.0,442.0,342.0,87,8,7,true,false,true
512.0,2.0,100,612.0,612.0,100.0,700.0,600.0,93,6,7,true,false,true
512.0,2.0,100,612.0,598.0,86.0,748.0,662.0,102,5,7,false,false,true
512.0,2.0,100,612.0,604.0,92.0,512.0,420.0,101,8,6,false,false,true
512.0,2.0,100,612.0,0.0,-512.0,528.0,1040.0,86,4,9,false,true,true
512.0,2.0,100,612.0,612.0,100.0,286.0,186.0,92,7,4,true,false,true
512.0,2.0,100,612.0,612.0,100.0,570.0,470.0,103,6,6,true,false,true
512.0,2.0,100,612.0,604.0,92.0,786.0,694.0,101,8,7,false,false,true
512.0,2.0,100,612.0,612.0,100.0,190.0,90.0,80,7,3,true,false,true
512.0,2.0,100,612.0,0.0,-512.0,94.0,606.0,42,3,9,false,true,true
512.0,2.0,100,612.0,612.0,100.0,274.0,174.0,94,6,4,true,false,true
512.0,2.0,100,612.0,160.0,-352.0,348.0,700.0,101,4,8,false,false,true
512.0,2.0,100,612.0,0.0,-512.0,2.0,514.0,9,1,9,false,true,true
512.0,2.0,100,612.0,598.0,86.0,566.0,480.0,106,4,6,false,false,true
512.0,2.0,100,612.0,612.0,100.0,514.0,414.0,92,7,7,true,false,true
512.0,2.0,100,612.0,0.0,-512.0,8.0,520.0,12,3,9,false,true,true
512.0,2.0,100,612.0,612.0,100.0,356.0,256.0,101,4,5,true,false,true
512.0,2.0,100,612.0,612.0,100.0,302.0,202.0,100,7,5,true,false,true
512.0,2.0,100,612.0,0.0,-512.0,316.0,828.0,97,5,9,false,true,true
512.0,2.0,100,612.0,0.0,-512.0,42.0,554.0,31,4,8,false,true,true
512.0,2.0,100,612.0,604.0,92.0,432.0,340.0,101,7,6,false,false,true
512.0,2.0,100,612.0,606.0,94.0,388.0,294.0,102,5,5,false,false,true
512.0,2.0,100,612.0,610.0,98.0,342.0,244.0,101,7,4,false,false,true
512.0,2.0,100,612.0,606.0,94.0,416.0,322.0,101,4,5,false,false,true
512.0,2.0,100,612.0,612.0,100.0,288.0,188.0,93,5,4,true,false,true
512.0,2.0,100,612.0,602.0,90.0,768.0,678.0,101,4,7,false,false,true
512.0,2.0,100,612.0,608.0,96.0,352.0,256.0,102,4,4,false,false,true
512.0,2.0,100,612.0,612.0,100.0,394.0,294.0,100,6,5,true,false,true
512.0,2.0,100,612.0,604.0,92.0,562.0,470.0,101,6,6,false,false,true
512.0,2.0,100,612.0,608.0,96.0,506.0,410.0,101,5,6,false,false,true
512.0,2.0,100,612.0,606.0,94.0,346.0,252.0,101,4,5,false,false,true
512.0,2.0,100,612.0,604.0,92.0,780.0,688.0,106,5,6,false,false,true
512.0,2.0,100,612.0,610.0,98.0,728.0,630.0,102,4,7,false,false,true
512.0,2.0,100,612.0,612.0,100.0,268.0,168.0,96,6,4,true,false,true
512.0,2.0,100,612.0,612.0,100.0,322.0,222.0,93,9,5,true,false,true
512.0,2.0,100,612.0,612.0,100.0,278.0,178.0,89,7,5,true,false,true
512.0,2.0,100,612.0,606.0,94.0,460.0,366.0,105,5,5,false,false,true
512.0,2.0,100,612.0,602.0,90.0,408.0,318.0,102,4,5,false,false,true
512.0,2.0,100,612.0,612.0,100.0,280.0,180.0,96,8,4,true,false,true
512.0,2.0,100,612.0,612.0,100.0,348.0,248.0,92,4,6,true,false,true
512.0,2.0,100,612.0,0.0,-512.0,38.0,550.0,22,2,9,false,true,true
